,s_r_x,shoulder_right,s_r_z,e_r_x,elbow_right,e_r_z,w_r_x,wrist_right,w_r_z,h_r_x,hand_right,h_r_z,ht_x,handtip_right,ht_z,t_r_x,thumb_right,t_r_z
frame,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
525,2.65862,-36.1327,1548.53,-267.291,4.57019,1476.49,-132.249,-162.335,1379.66,-86.4977,-215.629,1456.31,-134.335,-145.673,1391.81,-13.6499,-231.659,1435.18
526,3.18381,-32.9211,1547.84,-263.688,10.4688,1467.92,-116.099,-159.924,1400.88,-84.811,-226.432,1474.2,-96.1372,-140.398,1412.71,-23.877,-195.843,1510.86
527,2.82285,-31.6756,1547.07,-263.287,17.5731,1462.96,-112.633,-152.796,1398.45,-70.8619,-203.813,1479.33,-92.8644,-132.215,1403.06,-4.94278,-167.941,1499.9
528,3.27916,-31.0145,1546,-261.696,20.5511,1459.13,-108.036,-149.782,1401.41,-62.0383,-188.455,1486.81,-72.0735,-130.714,1397.32,9.82695,-158.905,1491.81
529,1.87555,-29.7769,1545.37,-261.773,22.0502,1454.22,-102.565,-145.493,1403.25,-42.6429,-178.411,1482.25,-68.5617,-124.037,1393.78,26.9237,-143.777,1476.74
530,1.82778,-30.9075,1543.86,-259.957,24.7739,1448.13,-97.3962,-142.931,1407.3,-25.6764,-177.191,1475.39,-67.5349,-120.346,1394.69,41.592,-140.177,1461.38
531,2.1909,-30.7526,1542.91,-258.122,25.4639,1443.44,-91.2112,-139.15,1407.7,-17.8597,-174.64,1473.42,-64.044,-117.689,1395.17,49.6545,-139.143,1456.84
532,2.40031,-30.5913,1543.72,-255.855,25.6074,1439.14,-83.9838,-133.911,1404.09,-13.5191,-172.46,1471.19,-60.5659,-113.738,1394.81,55.3545,-138.557,1457.12
533,2.46364,-30.5286,1543.73,-255.289,25.6413,1437.98,-83.1312,-133.72,1403.78,-13.1943,-172.382,1471.35,-59.4748,-113.529,1394.62,55.7977,-138.516,1457.82
534,2.46339,-30.5261,1543.73,-255.24,25.6411,1437.86,-83.0518,-133.71,1403.77,-13.2309,-172.409,1471.44,-59.3767,-113.523,1394.66,55.7909,-138.559,1458.03
535,2.46248,-30.5254,1543.72,-255.231,25.6465,1437.83,-83.0403,-133.702,1403.76,-13.2245,-172.406,1471.43,-59.3636,-113.515,1394.64,55.7989,-138.557,1458.02
536,1.47241,-31.6705,1546.57,-255.103,24.678,1432.46,-73.2399,-126.21,1397.33,-15.0898,-176.876,1469.25,-58.8345,-107.725,1398.71,55.353,-142.175,1473.48
537,1.47429,-31.6682,1546.57,-255.1,24.6845,1432.46,-73.2377,-126.202,1397.32,-15.0745,-176.864,1469.24,-58.8337,-107.716,1398.71,55.3671,-142.159,1473.45
538,1.47429,-31.6682,1546.57,-255.1,24.6845,1432.46,-73.2377,-126.202,1397.32,-15.0745,-176.864,1469.24,-58.8337,-107.716,1398.71,55.3671,-142.159,1473.45
539,1.71533,-31.1263,1545.89,-255.827,25.4509,1435.61,-73.2158,-123.55,1399.64,-10.3042,-177.288,1464.68,-61.3494,-105.597,1402.4,59.1941,-140.978,1467.91
540,1.09896,-30.7406,1545.03,-257.99,27.357,1439.02,-72.6207,-117.659,1400.49,-4.44141,-178.992,1452.19,-65.8091,-101.045,1409.9,57.6666,-135.583,1472.71
541,1.11739,-30.1747,1545.56,-257.901,28.8712,1440.01,-72.701,-116.469,1402.1,-6.34863,-180.313,1453.1,-66.0396,-100.419,1412.1,56.126,-138.533,1475.73
542,1.14657,-30.1826,1545.61,-257.891,28.8136,1440.08,-72.6794,-116.517,1402.18,-6.29915,-180.391,1453.11,-66.0257,-100.484,1412.19,56.1956,-138.626,1475.72
543,1.14657,-30.1826,1545.61,-257.891,28.8136,1440.08,-72.6794,-116.517,1402.18,-6.29915,-180.391,1453.11,-66.0257,-100.484,1412.19,56.1956,-138.626,1475.72
544,1.16041,-30.1842,1545.61,-257.862,28.7952,1440.03,-72.6344,-116.54,1402.23,-6.4093,-180.542,1453.2,-65.9865,-100.529,1412.26,56.0925,-138.871,1475.96
545,1.74299,-29.8566,1544.97,-257.529,28.2736,1438.76,-75.6718,-120.791,1397.74,-14.0257,-185.493,1453.56,-65.0908,-95.2095,1423.69,18.3182,-144.68,1512.4
546,1.63369,-29.6455,1543.05,-257.648,28.1115,1437.1,-77.4224,-123.662,1399.77,-6.38771,-184.613,1448.03,-59.6645,-91.9905,1433.19,24.6448,-144.306,1507.85
547,1.64852,-29.6401,1543.05,-257.603,28.1252,1437.03,-77.3543,-123.628,1399.74,-6.28186,-184.584,1447.94,-59.5311,-91.9263,1433.23,24.7532,-144.306,1507.78
548,1.64881,-29.6399,1543.05,-257.603,28.1257,1437.03,-77.3537,-123.627,1399.75,-6.2812,-184.583,1447.94,-59.5267,-91.9232,1433.23,24.7539,-144.306,1507.78
549,2.21395,-28.4804,1540.92,-258.202,31.9909,1440.58,-82.381,-120.44,1389.68,-6.70965,-176.713,1436.2,76.5443,-235.946,1470.29,40.7093,-127.672,1474.85
550,1.6693,-27.6323,1541.34,-258.711,33.063,1440.64,-82.2738,-119.149,1390.69,-6.94478,-176.699,1436.3,78.5127,-233.235,1469.69,41.5608,-128.462,1474.7
551,1.60696,-27.9059,1540.66,-258.518,34.8469,1439.88,-82.1942,-118.284,1391.41,-6.72994,-177.466,1434.86,82.0907,-230.015,1466.21,43.0358,-130.367,1473.19
552,1.60696,-27.9059,1540.66,-258.518,34.8469,1439.88,-82.1942,-118.284,1391.41,-6.72994,-177.466,1434.86,82.0907,-230.015,1466.21,43.0358,-130.367,1473.19
553,1.60696,-27.9059,1540.66,-258.518,34.8469,1439.88,-82.1942,-118.284,1391.41,-6.72994,-177.466,1434.86,82.0907,-230.015,1466.21,43.0358,-130.367,1473.19
554,1.60696,-27.9059,1540.66,-258.518,34.8469,1439.88,-82.1942,-118.284,1391.41,-6.72994,-177.466,1434.86,82.0907,-230.015,1466.21,43.0358,-130.367,1473.19
555,1.60696,-27.9059,1540.66,-258.518,34.8469,1439.88,-82.1942,-118.284,1391.41,-6.72994,-177.466,1434.86,82.0907,-230.015,1466.21,43.0358,-130.367,1473.19
556,1.63957,-28.0325,1539.49,-258.997,34.5367,1440.5,-82.24,-118.317,1393.58,-5.66156,-177.402,1434.99,85.4149,-226.666,1464.9,42.6,-130.829,1475.7
557,1.63957,-28.0325,1539.49,-258.997,34.5367,1440.5,-82.24,-118.317,1393.58,-5.66156,-177.402,1434.99,85.4149,-226.666,1464.9,42.6,-130.829,1475.7
558,1.50426,-27.9287,1539.16,-259.518,35.1315,1441.51,-83.8601,-118.84,1394.11,-6.1012,-178.082,1433.02,87.8237,-223.367,1460.31,43.349,-131.663,1472.46
559,1.44754,-27.9094,1539.14,-259.561,35.2672,1441.52,-83.9868,-118.773,1394.03,-6.11286,-177.979,1432.77,88.0647,-222.85,1459.87,43.3897,-131.539,1472.11
560,1.69477,-27.9206,1538.12,-259.42,36.5553,1442.72,-85.2109,-118.852,1396.18,-5.76139,-177.804,1431.6,90.6721,-218.405,1456.89,41.7186,-132.553,1474.47
561,1.69842,-27.9164,1538.17,-259.451,36.5228,1442.85,-85.2437,-118.875,1396.27,-5.74923,-177.787,1431.66,90.7541,-218.246,1456.91,41.7417,-132.506,1474.49
562,1.69314,-27.9121,1538.18,-259.461,36.5345,1442.87,-85.2634,-118.867,1396.28,-5.74845,-177.77,1431.63,90.7772,-218.198,1456.85,41.7534,-132.485,1474.44
563,1.60575,-25.3837,1539.29,-259.885,39.2906,1443.63,-84.7971,-115.174,1395.26,-14.3053,-178.395,1441.23,90.258,-178.257,1467.55,40.2479,-133.934,1475.98
564,1.58119,-25.1054,1538.24,-260.354,39.199,1444.09,-85.0076,-115.133,1396.98,-14.709,-179.772,1441.08,90.0766,-178.523,1466.19,40.3914,-136.471,1476.32
565,1.76533,-25.0696,1538.58,-260.796,36.2255,1443.68,-85.2293,-117.418,1394.51,-18.1772,-181.215,1444.63,88.3291,-179.055,1461.26,42.7586,-138.641,1469.8
566,1.78717,-25.008,1538.1,-260.621,36.6307,1443.76,-85.4221,-117.433,1395.62,-17.547,-181.248,1444.39,88.8881,-179.223,1460.88,43.0198,-138.483,1469.92
567,1.33894,-24.8136,1538.79,-261.339,36.1088,1443.31,-84.7329,-117.071,1395.54,-17.3923,-181.094,1445.15,88.9732,-178.547,1463.11,42.8262,-138.28,1471.79
568,1.28473,-24.9088,1536.88,-261.58,36.8762,1442.45,-85.2453,-117.452,1397.41,-18.0821,-183.198,1444.97,88.631,-174.583,1458.45,43.2609,-141.699,1471.13
569,1.38658,-25.1183,1537.55,-261.996,36.4171,1444.46,-85.4759,-117.321,1398.23,-18.5174,-183.047,1446.09,88.129,-175.2,1460.48,42.6265,-141.516,1472.64
570,1.37822,-25.1105,1537.75,-261.969,36.3611,1444.52,-85.4019,-117.401,1398.55,-18.6244,-183.15,1446.63,87.9898,-175.492,1461.36,42.4744,-141.648,1473.34
571,1.46756,-24.6963,1538.02,-262.231,36.0455,1445.68,-85.2877,-116.579,1397.91,-17.9196,-182.9,1444.25,88.4558,-175.035,1460.22,42.3717,-141.458,1472.74
572,0.786811,-24.502,1538.23,-263.38,35.277,1446.05,-87.4722,-118.336,1396.91,-18.7773,-182.709,1444.19,88.2983,-175.787,1455.76,42.964,-140.337,1467.94
573,1.30126,-24.5888,1536.96,-262.668,34.6177,1444.99,-86.4456,-118.307,1396.32,-19.591,-183.479,1444.83,86.1887,-176.39,1464.25,39.3595,-141.161,1474.65
574,1.30017,-24.6813,1536.07,-262.882,34.3709,1444.4,-84.9949,-117.866,1399.52,-18.4633,-184.375,1446.69,86.7478,-176.448,1468.82,39.2441,-142.741,1479.77
575,1.44824,-24.8659,1536.24,-263.014,33.4791,1444.86,-87.7786,-120.828,1396.64,-21.4854,-185.587,1446.52,85.0164,-176.434,1460.58,39.7523,-143.755,1472.19
576,1.39196,-24.6421,1537.18,-263.159,33.1843,1445.28,-87.4124,-121.225,1398.67,-21.9059,-188.616,1446.16,83.5576,-177.424,1465.85,37.019,-147.82,1478.23
577,1.15602,-25.4344,1536.41,-263.748,27.6216,1443.31,-87.7436,-126.384,1397.26,-22.606,-191.497,1448.14,80.1991,-186.507,1480.15,30.6486,-148.576,1486.58
578,1.23523,-25.9174,1535.98,-263.592,24.4694,1440.98,-86.0449,-128.616,1397.53,-20.9092,-192.646,1449.83,80.5393,-191.315,1486.31,30.0118,-148.815,1490.39
579,2.54455,-28.5024,1537.21,-261.529,18.1451,1440.13,-88.9637,-138.69,1393.03,-26.1073,-207.442,1441.51,71.9222,-237.7,1473.88,31.7493,-167.961,1476.52
580,4.55132,-28.6954,1536.77,-259.694,7.37143,1437.24,-87.2856,-149.272,1391.17,-30.5688,-215.224,1449.66,70.5574,-238.236,1477.48,33.883,-178.087,1473.66
581,4.75968,-30.1383,1536,-259.109,1.96525,1435.28,-86.5787,-156.291,1397.73,-36.9837,-227.824,1455.86,60.4318,-237.633,1499.57,16.5442,-191.564,1499.58
582,5.85634,-31.4366,1532.4,-255.728,-4.05076,1426.12,-83.5436,-165.544,1409.79,-36.8479,-243.733,1460.95,59.1192,-238.174,1507.96,12.4338,-213.357,1513.06
583,6.36725,-39.5054,1538.69,-253.262,-35.3207,1419.82,-80.6609,-198.208,1399.25,-63.7358,-257.184,1484.65,12.8031,-308.786,1540.17,8.78049,-242.95,1510.86
584,7.84817,-43.2513,1538.12,-249.703,-45.8065,1415.4,-85.5049,-214.673,1381.31,-58.66,-279.335,1459.63,-63.7372,-323.871,1557.47,2.26935,-322.743,1436.39
585,10.3817,-45.8704,1537.05,-244.001,-57.6,1411.45,-92.7409,-236.814,1378.25,-41.6783,-307.547,1435.88,-38.5185,-362.245,1527.91,26.069,-323.847,1400.91
586,12.4329,-52.1397,1538.21,-236.93,-78.0665,1405.5,-89.7755,-261.418,1378.7,-100.689,-345.862,1439.2,-175.792,-421.056,1426.75,-58.5684,-335.634,1503.92
587,14.2694,-56.0434,1540.75,-227.655,-96.0171,1399.73,-94.5574,-288.097,1367.1,-86.9607,-376.525,1421.61,-78.3399,-480.251,1445.09,-32.3281,-421.075,1389.01
588,14.1244,-56.9353,1538.59,-225.088,-97.4411,1392.72,-95.1636,-291.311,1356.69,-91.9078,-381.675,1408.56,-107.918,-469.631,1466.96,-38.5855,-427.414,1375.29
589,17.8774,-61.8349,1538.57,-223.719,-114.819,1404.81,-120.097,-312.892,1333.77,-97.8789,-392.87,1395.67,-85.4794,-493.569,1426.59,-59.8032,-445.968,1354.53
590,17.9751,-64.1176,1534.72,-218.938,-121.373,1395.97,-120.308,-328.215,1348.86,-109.233,-423.861,1386.2,-129.043,-505.153,1450.94,-53.7777,-459.476,1346.37
591,19.4381,-65.5388,1535.14,-208.256,-136.742,1387.75,-125.865,-350.88,1342.21,-125.546,-444.429,1385.92,-133.674,-524.466,1454.6,-114.878,-497.195,1330.87
592,19.2843,-64.3864,1534.24,-200.145,-153.805,1383.86,-132.481,-371.781,1331.82,-140.857,-466.521,1372.22,-163.262,-545.166,1439.45,-116.784,-517.733,1319.92
593,19.7823,-66.9253,1534.96,-200.185,-158.032,1385.61,-137.686,-377.421,1331.52,-148.27,-473.818,1367.66,-172.939,-559.705,1424.7,-125.457,-523.228,1312.94
594,20.6049,-66.8307,1534.97,-187.549,-174.596,1384.2,-143.349,-393.31,1318.96,-182.608,-483.235,1349.02,-142.261,-557.475,1286.47,-135.804,-539.205,1325.94
595,22.3404,-69.0051,1534.48,-184.466,-183.104,1386.33,-144.053,-400.026,1312.84,-194.771,-488.538,1324.39,-154.481,-566.076,1265.86,-147.975,-546.106,1305.5
596,22.2538,-76.4475,1536.93,-178.231,-198.904,1382.33,-151.194,-417.027,1300.33,-204.311,-505.904,1298.53,-126.26,-561.252,1252.73,-154.273,-564.336,1291.85
597,21.8748,-79.6225,1539.95,-179.093,-202.84,1384.88,-156.414,-419.648,1296.13,-216.042,-504.555,1290.64,-130.829,-545.147,1241.46,-170.517,-565.89,1277.68
598,21.8741,-79.6234,1539.95,-179.095,-202.84,1384.88,-156.418,-419.648,1296.13,-216.05,-504.552,1290.64,-130.848,-545.162,1241.45,-170.528,-565.89,1277.68
599,25.1564,-88.9552,1543.47,-168.356,-218.223,1382.93,-172.025,-424.902,1269.42,-226.629,-512.997,1259.69,-204.072,-606.607,1213.85,-176.958,-572.386,1254.06
600,25.3233,-90.7951,1542.74,-168.655,-219.682,1381.63,-175.434,-426.177,1267.1,-233.855,-511.527,1253.83,-207.36,-600.555,1201.07,-186.686,-572.442,1243.31
601,25.3333,-90.8056,1542.73,-168.647,-219.678,1381.6,-175.452,-426.167,1267.06,-233.937,-511.47,1253.76,-206.454,-600.152,1200.93,-186.812,-572.422,1243.25
602,25.2477,-89.6165,1544.13,-158.808,-221.176,1373.19,-178.323,-433.474,1270.74,-245.799,-513.083,1274.13,-204.448,-551.685,1183.35,-218.457,-570.689,1229.45
603,25.2787,-89.6648,1544.27,-158.87,-221.36,1373.53,-178.456,-433.798,1271.37,-246.032,-513.313,1275.03,-204.852,-552.461,1184.4,-218.741,-571.122,1230.58
604,25.1782,-89.9003,1543.56,-155.881,-221.725,1370.18,-179.399,-435.097,1271.5,-246.62,-513.739,1258.33,-218.099,-543.898,1159.89,-219.09,-560.843,1202.91
605,25.5806,-90.7314,1543.14,-152.833,-223.573,1367.92,-178.898,-438.611,1273.75,-256.971,-507.718,1273.77,-269.125,-445.882,1187.53,-287.87,-510.196,1202.47
606,25.1322,-90.3295,1542.94,-151.849,-225.004,1367.9,-179.528,-442.134,1279.46,-262.012,-504.14,1294.02,-241.583,-541.669,1196.19,-257.507,-563.476,1244.04
607,25.139,-90.341,1542.91,-151.826,-225.017,1367.85,-179.482,-442.145,1279.39,-261.938,-504.187,1293.96,-241.522,-541.715,1196.13,-257.413,-563.52,1243.98
608,25.0206,-90.4059,1542.27,-152.936,-224.24,1369.63,-195.904,-433.16,1270.92,-256.74,-510.601,1303.56,-237.599,-554.444,1208.66,-242.403,-573.117,1260.3
609,24.9824,-90.3245,1542.62,-153.356,-224.21,1370.34,-196.778,-433.243,1271.98,-256.787,-511.267,1304.82,-238.408,-554.814,1209.61,-242.392,-573.5,1261.15
610,24.9824,-90.3245,1542.62,-153.356,-224.21,1370.34,-196.778,-433.243,1271.98,-256.787,-511.267,1304.82,-238.408,-554.814,1209.61,-242.392,-573.5,1261.15
611,24.9954,-90.1861,1544.22,-155.257,-221.851,1371.95,-201.206,-432.627,1278.24,-259.394,-512.797,1309.33,-244.677,-558.276,1214.32,-243.769,-573.632,1264.06
612,25.55,-89.6989,1544.13,-157.106,-220.353,1374.41,-203.942,-428.793,1276.98,-257.833,-515.726,1293.77,-243.383,-553.344,1195.54,-236.929,-568.226,1241.04
613,25.511,-89.827,1544.49,-157.49,-220.7,1375.26,-204.637,-429.4,1278.47,-258.839,-516.004,1296.02,-244.846,-555.033,1198.25,-238.074,-569.064,1243.78
614,25.4249,-89.9076,1544.75,-157.914,-220.919,1375.95,-205.359,-429.803,1279.64,-259.811,-516.154,1297.72,-246.106,-556.09,1200.27,-239.17,-569.605,1245.82
615,25.4744,-90.025,1546.37,-159.725,-220.872,1379.11,-208.109,-428.37,1279.87,-259.445,-517.371,1294.31,-245.665,-553.991,1195.48,-237.023,-567.83,1240.11
616,25.4722,-90.0275,1546.41,-159.752,-220.894,1379.18,-208.157,-428.415,1280,-259.519,-517.391,1294.51,-245.769,-554.122,1195.72,-237.108,-567.899,1240.35
617,25.4707,-90.0281,1546.41,-159.76,-220.898,1379.2,-208.169,-428.424,1280.03,-259.537,-517.395,1294.55,-245.791,-554.147,1195.77,-237.128,-567.912,1240.4
618,25.4707,-90.0281,1546.41,-159.76,-220.898,1379.2,-208.169,-428.424,1280.03,-259.537,-517.395,1294.55,-245.791,-554.147,1195.77,-237.128,-567.912,1240.4
619,25.7076,-88.8507,1548.8,-162.697,-223.482,1387.28,-213.004,-430.952,1287.83,-261.844,-520.317,1308.72,-249.915,-557.676,1209.71,-241.23,-572.756,1255.48
620,25.7025,-88.8507,1548.8,-162.707,-223.485,1387.29,-213.017,-430.961,1287.86,-261.858,-520.318,1308.78,-249.951,-557.735,1209.78,-241.247,-572.776,1255.55
621,25.6968,-88.8507,1548.8,-162.717,-223.485,1387.29,-213.026,-430.964,1287.87,-261.864,-520.319,1308.81,-249.972,-557.766,1209.82,-241.254,-572.785,1255.59
622,25.6968,-88.8507,1548.8,-162.717,-223.485,1387.29,-213.026,-430.964,1287.87,-261.864,-520.319,1308.81,-249.972,-557.766,1209.82,-241.254,-572.785,1255.59
623,25.7763,-89.3309,1549.04,-162.417,-225.235,1389.23,-216.691,-430.32,1287.95,-251.013,-524.592,1314.47,-245.433,-555.973,1213.06,-231.623,-574.506,1258.61
624,25.7729,-89.317,1548.84,-162.192,-225.101,1388.67,-216.216,-430.031,1286.94,-250.197,-524.538,1313.06,-244.598,-555.495,1211.52,-230.67,-574.134,1256.97
625,25.7698,-89.3181,1548.85,-162.196,-225.108,1388.68,-216.216,-430.044,1286.96,-250.19,-524.548,1313.11,-244.611,-555.564,1211.58,-230.662,-574.156,1257.03
626,25.7641,-89.317,1548.86,-162.21,-225.108,1388.7,-216.236,-430.049,1286.99,-250.216,-524.543,1313.17,-244.653,-555.617,1211.66,-230.691,-574.169,1257.1
627,23.3624,-89.4853,1550.99,-163.373,-223.354,1387.66,-222.66,-426.202,1284.55,-242.293,-520.218,1323.92,-246.673,-564.711,1227.44,-224.138,-573.488,1270.78
628,23.2575,-89.6955,1550.86,-163.614,-223.67,1387.56,-223.102,-426.367,1284.03,-241.403,-521.524,1321.37,-246.042,-563.783,1223.85,-223.079,-573.369,1266.85
629,23.4569,-89.2959,1552.1,-163.879,-222.77,1389.34,-226.356,-424.066,1285.3,-238.528,-523.464,1312.46,-246.447,-558.552,1212.44,-220.239,-567.987,1251.88
630,23.261,-89.045,1553.35,-163.428,-223.993,1389.22,-229.056,-428.48,1291.52,-218.808,-521.172,1337.89,-292.587,-519.431,1260.84,-252.067,-575.112,1292.99
631,22.1469,-89.6064,1553.98,-164.188,-224.724,1389.49,-233.452,-427.933,1291.52,-223.855,-517.128,1344.47,-303.685,-549.722,1281.6,-257.123,-574.019,1303.35
632,22.1496,-89.6208,1554.48,-165.348,-224.565,1391.13,-236.376,-427.06,1292.91,-229.492,-517.488,1344.18,-300.306,-593.82,1320.76,-262.057,-573.084,1300.78
633,19.2762,-89.9455,1552.28,-170.229,-231.217,1394.39,-252.583,-432.812,1300.59,-256.633,-530.381,1338.26,-318.352,-601.021,1390.2,-330.49,-555.363,1334.7
634,18.05,-89.0017,1554.76,-173.435,-228.156,1395.65,-259.57,-430.051,1303.89,-271.603,-525.387,1346.27,-312.352,-606.479,1404.04,-347.239,-545.226,1341.98
635,17.6098,-88.9892,1556.19,-175.72,-227.427,1398.68,-265.099,-430.211,1312.11,-282.101,-522.3,1359.66,-333.306,-596.711,1418.1,-357.286,-541.916,1349.89
636,17.2332,-88.9398,1557.36,-178.348,-227.347,1402.36,-271.58,-429.754,1318.7,-292.505,-520.24,1367.85,-350.602,-589.623,1426.13,-368.203,-537.474,1357.26
637,16.2798,-89.1788,1558.16,-183.708,-225.852,1406.92,-287.474,-420.663,1317.35,-299.582,-505.607,1378.13,-368.195,-578.119,1418.6,-358.076,-548.988,1349.07
638,14.8019,-83.6132,1555.06,-200.835,-212.045,1413.02,-308.223,-406.386,1320.44,-321.662,-493.989,1378.94,-378.597,-570.818,1430.8,-384.098,-533.762,1350.83
639,14.2046,-83.3638,1556.54,-209.124,-203.707,1418.17,-325.684,-393.946,1326.92,-354.896,-482.097,1378.86,-410.288,-565.115,1422.7,-397.353,-527.561,1329.61
640,11.3426,-83.5345,1559.35,-214.22,-206.242,1423.33,-352.623,-383.863,1333.62,-366.797,-462.577,1404.69,-415.838,-531.52,1474.38,-431.868,-503.938,1384.18
641,10.8452,-83.1225,1560.26,-221.552,-200.712,1429.15,-371.142,-371.161,1341.22,-404.227,-437.94,1418.51,-475.395,-499.134,1475.86,-457.598,-488.748,1387.2
642,10.2916,-82.8888,1561.78,-227.291,-193.711,1439.81,-371.434,-345.077,1319.46,-438.428,-408.502,1372.61,-476.035,-466.531,1456.95,-498.505,-427.858,1324.45
643,6.22553,-78.8958,1562.72,-239.755,-179.32,1437.01,-419.738,-329.118,1364.36,-459.574,-405.521,1429.85,-521.863,-457.602,1505.35,-540.114,-404.227,1424.86
644,7.4002,-72.9163,1560.64,-244.405,-165.553,1441.91,-437.712,-300.112,1375.4,-482.035,-361.529,1452.44,-533.48,-404.486,1540.51,-561.383,-347.673,1453.83
645,7.6554,-71.3541,1561.16,-245.508,-155.489,1447.12,-451.45,-266.492,1385.17,-506.034,-322.608,1457.87,-589.827,-359.188,1518.02,-574.957,-345.913,1425.42
646,4.87846,-70.6859,1561.14,-252.769,-143.547,1449.79,-466.449,-243.013,1395.41,-537.197,-285.26,1463.32,-620.706,-315.124,1527.35,-592.31,-324.524,1421.36
647,8.29268,-71.5823,1567.17,-255.814,-131.099,1457.48,-477.277,-203.452,1386.14,-545.187,-249.932,1455.4,-628.447,-280.831,1520.62,-610.539,-273.395,1415.26
648,12.4964,-62.9495,1566.87,-254.252,-98.8183,1461.35,-478.923,-158.875,1397.56,-551.49,-212.316,1454.21,-635.73,-252.536,1510.59,-607.463,-239.142,1404.73
649,10.5076,-64.7766,1570.92,-260.564,-93.8118,1464.9,-493.612,-142.326,1411.32,-564.521,-190.2,1476.75,-649.79,-200.46,1546.03,-637.066,-158.359,1463.55
650,11.4387,-64.7116,1574.13,-262.497,-80.4879,1475.9,-489.946,-127.68,1404.19,-562.895,-139.324,1482.04,-659.866,-120.544,1530.3,-635.709,-139.983,1448.85
651,9.96014,-58.9498,1572.31,-261.815,-62.9105,1473.15,-497.193,-84.2105,1424.28,-575.491,-92.5446,1496.04,-645.513,-117.192,1416.04,-634.32,-135.567,1464.43
652,9.04302,-58.1535,1571.5,-262.782,-53.6118,1476.53,-498.102,-65.8212,1429.86,-579.849,-84.6578,1494.72,-676.028,-77.8421,1544.74,-646.625,-82.2344,1452.44
653,4.5049,-51.3922,1563.17,-264.352,-32.6836,1480.82,-495.486,-26.1408,1438.48,-586.408,-45.3518,1484.65,-683.377,-42.8687,1528.13,-643.324,-28.071,1435.16
654,3.80537,-52.0096,1565.62,-266.356,-29.6359,1485.92,-497.542,-19.3793,1441.18,-596.174,7.73917,1460.2,-688.401,36.5878,1505.16,-630.867,23.7316,1392.67
655,6.62999,-45.9701,1562.39,-262.523,-15.5979,1490.25,-491.869,16.0401,1457.54,-589.36,27.2573,1489.52,-677.067,33.8546,1548.2,-631.786,52.4907,1430.47
656,7.58897,-46.284,1563.06,-262.779,-5.33479,1493.07,-490.729,43.7243,1460.36,-575.799,50.8613,1519.64,-673.644,79.7107,1550.15,-638.216,45.2372,1474.04
657,8.43094,-45.6156,1563,-262.563,-2.55284,1495.76,-490.507,51.1224,1469.39,-572.327,61.3056,1532.82,-658.708,89.2673,1588.61,-637.058,59.7362,1490.1
658,10.0354,-39.3701,1559.67,-255.99,19.6332,1500.06,-477.688,84.8077,1472.85,-569.053,88.8015,1519.6,-658.139,111.139,1570.94,-615.701,133.292,1478.25
659,8.07394,-35.6532,1558.96,-255.825,29.9149,1497.55,-478.404,94.5098,1478.6,-565.161,97.5805,1533.37,-654.84,142.354,1565.16,-619.353,131.564,1491.33
660,8.13313,-33.6134,1560.1,-255.782,40.3214,1497.95,-479.593,106.109,1474.79,-559.992,104.044,1539.91,-649.409,160.883,1536.48,-623.175,126.423,1501.68
661,7.93839,-33.5557,1560.21,-256.24,40.3987,1498.78,-480.278,106.045,1476.66,-559.936,104.622,1542.75,-644.948,165.087,1523.72,-623.76,125.709,1504.8
662,7.92463,-33.5495,1560.25,-256.263,40.4014,1498.85,-480.309,106.043,1476.77,-559.946,104.65,1542.89,-644.864,165.158,1523.58,-623.784,125.706,1504.95
663,6.00502,-31.9554,1560.15,-257.191,42.6475,1499.64,-481.908,104.446,1482.18,-563.601,105.282,1545.18,-654.081,154.409,1569.04,-624.226,132.383,1506.34
664,6.03294,-31.9859,1560.11,-257.088,42.5779,1499.21,-481.781,104.298,1481.17,-563.948,104.944,1543.56,-654.572,154.603,1565.72,-624.294,132.103,1504.33
665,5.83246,-31.9821,1560.58,-257.25,42.6292,1500.35,-481.648,104.283,1480.35,-566.147,100.653,1539.32,-653.917,159.214,1544.13,-624.825,130.924,1499.93
666,6.99377,-32.4581,1560.44,-257.59,41.4906,1502.76,-481.836,104.154,1477.93,-568.323,104.091,1534.54,-652.108,117.814,1597.82,-624.195,138.441,1494.05
667,7.93269,-32.3208,1561.6,-257.182,41.6749,1501.66,-482.613,103.435,1477.54,-569.315,98.2551,1534.24,-660.498,133.013,1576.3,-625.872,134.795,1496.18
668,7.27068,-32.2885,1563.03,-258.481,41.8873,1501.79,-484.785,103.665,1478.37,-572.183,97.0385,1534.47,-663.268,125.177,1582.19,-628.585,134.879,1496.94
669,6.96671,-32.6715,1562.91,-258.967,41.5386,1502.19,-485.509,102.886,1479.37,-573.414,94.8723,1534.55,-664.697,118.33,1584.42,-629.832,132.49,1496.77
670,6.93995,-32.6571,1563.03,-258.901,41.572,1501.98,-485.391,102.933,1478.76,-573.346,94.8995,1533.84,-664.706,118.364,1583.57,-629.752,132.435,1495.97
671,6.69818,-31.9373,1563.64,-258.611,42.0364,1500.51,-484.788,103.49,1475.51,-571.295,95.0494,1532.7,-665.678,126.98,1570.56,-630.607,124.559,1492.32
672,6.99492,-32.7821,1564.87,-257.821,42.4799,1500.35,-484.432,103.264,1476.16,-570.927,95.5354,1533.6,-665.298,129.988,1569.43,-630.181,125.298,1493.22
